recipient_id,recipient_name,category,subcategory,restaurant_name,location,award_status,year,book_title,publisher,publication,show,company,project
47997,Le Bec-Fin,Restaurant & Chef,Outstanding Service,,"Philadelphia, Pennsylvania",Nominee,1999,,,,,,
47080,Charlie Trotter's,Restaurant & Chef,Outstanding Service,,"Chicago, Illinois",Nominee,1999,,,,,,
47996,Patina,Restaurant & Chef,Outstanding Service,,"Los Angeles, California",Nominee,1999,,,,,,
53055,Chantarelle,Restaurant & Chef,Outstanding Service,,"New York, New York",Nominee,1999,,,,,,
53056,Charlie Trotter's,Restaurant & Chef,Outstanding Service,,"Chicago, Illinois",Nominee,1999,,,,,,
53059,Le Bec-Fin,Restaurant & Chef,Outstanding Service,,"Philadelphia, Pennsylvania",Nominee,1999,,,,,,
53058,Patina,Restaurant & Chef,Outstanding Service,,"Los Angeles, California",Nominee,1999,,,,,,
45752,Le Bernardin,Restaurant & Chef,Outstanding Service,,"New York, New York",Winner,1999,,,,,,
43383,Le Bernardin,Restaurant & Chef,Outstanding Service,,"New York, New York",Winner,1999,,,,,,
53057,Le Bernardin,Restaurant & Chef,Outstanding Service,,"New York, New York",Winner,1999,,,,,,
44578,Helen M. Turley,Restaurant & Chef,Outstanding Wine & Spirits Professional,Turley/Marcassin Winery,"St. Helena, California",Nominee,1999,,,,,,
46013,Fritz Maytag,Restaurant & Chef,Outstanding Wine & Spirits Professional,Anchor Brewing Co.,"San Francisco, California",Nominee,1999,,,,,,
46012,Kermit Lynch,Restaurant & Chef,Outstanding Wine & Spirits Professional,Kermit Lynch Wine Merchants,"Berkeley, California",Nominee,1999,,,,,,
46147,Larry Stone,Restaurant & Chef,Outstanding Wine & Spirits Professional,Rubicon,"San Francisco, California",Nominee,1999,,,,,,
44511,Frank Prial,Restaurant & Chef,Outstanding Wine & Spirits Professional,,"New York, New York",Winner,1999,,,,,,
46138,Cafe Annie,Restaurant & Chef,Outstanding Wine Service,,"Houston, Texas",Nominee,1999,,,,,,
47992,Campanile,Restaurant & Chef,Outstanding Wine Service,,"Los Angeles, California",Nominee,1999,,,,,,
47991,Ambria,Restaurant & Chef,Outstanding Wine Service,,"Chicago, Illinois",Nominee,1999,,,,,,
47993,Mansion on Turtle Creek,Restaurant & Chef,Outstanding Wine Service,,"Dallas, Texas",Nominee,1999,,,,,,
53051,Ambria,Restaurant & Chef,Outstanding Wine Service,,"Chicago, Illinois",Nominee,1999,,,,,,
53050,Cafe Annie,Restaurant & Chef,Outstanding Wine Service,,"Houston, Texas",Nominee,1999,,,,,,
53052,Campanile,Restaurant & Chef,Outstanding Wine Service,,"Los Angeles, California",Nominee,1999,,,,,,
53053,Mansion on Turtle Creek,Restaurant & Chef,Outstanding Wine Service,,"Dallas, Texas",Nominee,1999,,,,,,
47994,Mansion on Turtle Creek,Restaurant & Chef,Outstanding Wine Service,,"Dallas, Texas",Nominee,1999,,,,,,
47995,Union Square Cafe,Restaurant & Chef,Outstanding Wine Service,,"New York, New York",Winner,1999,,,,,,
53054,Union Square Cafe,Restaurant & Chef,Outstanding Wine Service,,"New York, New York",Winner,1999,,,,,,
47983,Dante Boccuzzi,Restaurant & Chef,Rising Star Chef of the Year,Silks,"San Francisco, California",Nominee,1999,,,,,,
45753,José Andrés,Restaurant & Chef,Rising Star Chef of the Year,Cafe Atlantico and Jaleo,"Washington, District of Columbia",Nominee,1999,,,,,,
47984,Cyril Renaud,Restaurant & Chef,Rising Star Chef of the Year,La Caravelle,"New York, New York",Nominee,1999,,,,,,
47091,Sandro Gamba,Restaurant & Chef,Rising Star Chef of the Year,Lespinasse,"Washington, District of Columbia",Nominee,1999,,,,,,
42448,Marcus Samuelsson,Restaurant & Chef,Rising Star Chef of the Year,Aquavit,"New York, New York",Winner,1999,,,,,,
51488,Jay Blackinton,Restaurant & Chef,Rising Star Chef of the Year|Rising Star Chef of the Year,Hogstoneâ€™s Wood Oven|Hogstoneâ€™s Wood Oven,Orcas Island|Orcas Island,Semifinalist,1999,,,,,,
43193,Molly O'Neill,Restaurant & Chef,Who's Who of Food & Beverage in America,,,Winner,1999,,,,,,
44493,Ernest Gallo,Restaurant & Chef,Who's Who of Food & Beverage in America,,,Winner,1999,,,,,,
43687,Gail Zweigenthal,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,1999,,,,,,
43708,Bill Shore,Restaurant & Chef,Who's Who of Food & Beverage in America,,"Washington, District of Columbia",Winner,1999,,,,,,
45105,R.W. Apple,Restaurant & Chef,Who's Who of Food & Beverage in America,,,Winner,1999,,,,,,
44755,Judith Fertig,Book,Americana,,,Nominee,2000,Prairie Home Cooking,The Harvard Common Press,,,,
46179,John T. Edge,Book,Americana,,,Nominee,2000,Gracious Plenty: Recipes and Recollections from the American South,G.P. Putnam's Sons,,,,
42636,Cheryl Jamison,Book,Americana,,,Winner,2000,American Home Cooking,Broadway Books,,,,
45330,Julia Moskin,Book,Baking & Desserts,,,Nominee,2000,Butter Sugar Flour Eggs,Clarkson Potter,,,,
45382,Gale Gand Ms,Book,Baking & Desserts,,,Nominee,2000,Butter Sugar Flour Eggs,Clarkson Potter,,,,
45462,Rick Tramonto,Book,Baking & Desserts,,,Nominee,2000,Butter Sugar Flour Eggs,Clarkson Potter,,,,
46191,Suzanne Dunaway,Book,Baking & Desserts,,,Nominee,2000,No Need to Knead,Hyperion,,,,
44252,Beth Hensperger,Book,Baking & Desserts,,,Winner,2000,The Bread Bible,Chronicle Books,,,,
43183,Deborah Jones,Book,Best Food Photography,,,Nominee,2000,The French Laundry Cookbook,Artisan,,,,
43336,Tim Turner,Book,Best Food Photography,,,Nominee,2000,The Kitchen Sessions with Charlie Trotter,Ten Speed Press,,,,
45091,Petrina Tinslay,Book,Best Food Photography,,,Winner,2000,New Food Fast,Whitecap Books,,,,
47120,Penelope Wisner,Book,Chefs and Restaurants,,,Nominee,2000,The Tra Vigne Cookbook: Seasons in the California Wine Country,Chronicle Books,,,,
46194,Michael Chiarello,Book,Chefs and Restaurants,,,Nominee,2000,The Tra Vigne Cookbook: Seasons in the California Wine Country,Chronicle Books,,,,
43094,Thomas A. Keller,Book,Chefs and Restaurants,,,Nominee,2000,The French Laundry Cookbook,Artisan,,,,
43662,Charlie Trotter,Book,Chefs and Restaurants,,,Winner,2000,The Kitchen Sessions with Charlie Trotter,Ten Speed Press,,,,
43262,Marcella Hazan,Book,Cookbook Hall of Fame,,,Winner,2000,Classic Italian Cookbook,,,,,
24303,Clifford A. Wright,Book,Cookbook of the Year,,,Winner,2000,A Mediterranean Feast,William Morrow and Co.,,,,
47124,Ina Garten,Book,Entertaining & Special Occasions,,,Nominee,2000,The Barefoot Contessa Cookbook,Clarkson Potter,,,,
50280,Barbara E. Smith,Book,Entertaining & Special Occasions,,,Nominee,2000,B. Smith Rituals & Celebrations,Random House,,,,
43026,Rozanne Gold,Book,Entertaining & Special Occasions,,,Winner,2000,Entertaining 1-2-3,"Little, Brown and Co.",,,,
53717,Cook's Illustrated,Book,General,,,Nominee,2000,The Best Recipe,Boston Common Press,,,,
45383,Marion Cunningham,Book,General,,,Nominee,2000,Learning to Cook with Marion Cunningham,Alfred A. Knopf,,,,
44772,Julia Child,Book,General,,,Winner,2000,Julia and Jacques Cooking at Home,Alfred A. Knopf,,,,
42962,Jacques Pépin,Book,General,,,Winner,2000,Julia and Jacques Cooking at Home,Alfred A. Knopf,,,,
45384,Steven Raichlen,Book,Healthy Focus,,,Nominee,2000,"Steven Raichlens High-Flavor, Low-Fat Mexican Cooking",Viking,,,,
50281,Judith Barrett,Book,Healthy Focus,,,Nominee,2000,Saved By Soup,William Morrow and Co.,,,,
42704,Nina Simonds,Book,Healthy Focus,,,Winner,2000,A Spoonful of Ginger,Alfred A. Knopf,,,,
47164,grace young,Book,International,,,Nominee,2000,The Wisdom of the Chinese Kitchen,Simon & Schuster,,,,
50282,Amanda Hesser,Book,International,,,Nominee,2000,The Cook and the Gardener,W.W. Norton & Company,,,,
43009,Madhur Jaffrey,Book,International,,,Winner,2000,Madhur Jaffrey's World Vegetarian,Clarkson Potter,,,,
47180,Juliet Harbutt,Book,Reference,,,Nominee,2000,Cheese: A Complete Guide to Over 300 Cheeses of Distinction,Willow Creek Press,,,,
45385,James Peterson,Book,Reference,,,Nominee,2000,Essentials of Cooking,Artisan,,,,
44156,Alan Davidson,Book,Reference,,,Winner,2000,The Oxford Companion to Food,Oxford University Press,,,,
47195,Linda West Eckhardt,Book,Single Subject,,,Nominee,2000,Stylish One-Dish Dinner,Doubleday,,,,
47197,Christian Teubner,Book,Single Subject,,,Nominee,2000,The Rice Bible,Viking Studio,,,,
47198,Katherine West DeFoyd,Book,Single Subject,,,Nominee,2000,Stylish One-Dish Dinner,Doubleday,,,,
52427,Editors of Cook's Illustrated Magazine,Book,Single Subject,,,Winner,2000,The Cook's Illustrated Complete Book of Poultry,,,,,
47196,Ed McCarthy,Book,Wine & Spirits,,,Nominee,2000,Champagne for Dummies,IDG Books,,,,
47199,Tom Stevenson,Book,Wine & Spirits,,,Nominee,2000,Christies World Encyclopedia of Champagne and Sparkling Wine,The Wine Appreciation Guild,,,,
44625,James E. Wilson,Book,Wine & Spirits,,,Winner,2000,Terroir,University of California Press,,,,
47224,Daniel Wing,Book,Writing on Food,,,Nominee,2000,The Bread Builders: Hearth Loaves and Masonry Ovens,Chelsea Green Publishing Co.,,,,
47225,Austin Clarke,Book,Writing on Food,,,Nominee,2000,Pigtails'N Breadfruit,Random House Canada,,,,
50283,Alan Scott,Book,Writing on Food,,,Nominee,2000,The Bread Builders: Hearth Loaves and Masonry Ovens,Chelsea Green Publishing Co.,,,,
24366,Clifford A. Wright,Book,Writing on Food,,,Winner,2000,A Mediterranean Feast,William Morrow and Co.,,,,
44901,Marc Chusid,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Nominee,2000,,,,Metroguide,"Metro, New York",
47332,Tim Hosfeldt,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Nominee,2000,,,,Nothing to It!,"Sunbelt Broadcasting Reno, NV",
44709,Joe Doucette,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Nominee,2000,,,,Nothing to It!,"Sunbelt Broadcasting Reno, NV",
46287,Christina Ha,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Nominee,2000,,,,Metroguide,"Metro, New York",
46286,Jennifer Bushman,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Nominee,2000,,,,Nothing to It!,"Sunbelt Broadcasting Reno, NV",
47336,Joey Altman,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Winner,2000,,,,Bay Cafe,"Bay TV, San Francisco",
47331,Bertrand Pelligrin,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Winner,2000,,,,Bay Cafe,"Bay TV, San Francisco",
44649,Janette Gitler,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Winner,2000,,,,Bay Cafe,"Bay TV, San Francisco",
52849,Bay Café,Broadcast Media,Best Local T.V. Cooking Show or Segment,,,Winner,2000,,,,Bay Cafe,"Bay TV, San Francisco",
46090,Sara Moulton,Broadcast Media,Best National Television Cooking Show or Segment,,,Nominee,2000,,,,Cooking Live,Food Network,
50305,Charles Pinsky,Broadcast Media,Best National Television Cooking Show or Segment,,,Nominee,2000,,,,Jewish Cooking in America with Joan Nathan,WMPB,
50304,John Potthast,Broadcast Media,Best National Television Cooking Show or Segment,,,Nominee,2000,,,,Jewish Cooking in America with Joan Nathan,WMPB,
46091,Joan Nathan,Broadcast Media,Best National Television Cooking Show or Segment,,,Nominee,2000,,,,Jewish Cookingin America with Joan Nathan,WMPB,
46117,Eileen Opatut,Broadcast Media,Best National Television Cooking Show or Segment,,,Nominee,2000,,,,Cooking Live,Food Network,
46118,Bob Tuschman,Broadcast Media,Best National Television Cooking Show or Segment,,,Nominee,2000,,,,Cooking Live,Food Network,
44538,Georgia Downard,Broadcast Media,Best National Television Cooking Show or Segment,,,Nominee,2000,,,,Cooking Live,Food Network,
46313,Charlie Trotter,Broadcast Media,Best National Television Cooking Show or Segment,,,Winner,2000,,,,The Kitchen Sessions with Charlie Trotter,"APT, Honolulu",
47465,Melanie Kosaka,Broadcast Media,Best National Television Cooking Show or Segment,,,Winner,2000,,,,The Kitchen Sessions with Charlie Trotter,"APT, Honolulu",
47466,Robert Bates,Broadcast Media,Best National Television Cooking Show or Segment,,,Winner,2000,,,,The Kitchen Sessions with Charlie Trotter,"APT, Honolulu",
52848,The Kitchen Sessions with Charlie Trotter,Broadcast Media,Best National Television Cooking Show or Segment,,,Winner,2000,,,,The Kitchen Sessions with Charlie Trotter,"APT, Honolulu",
46334,Don Genova,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,Food for Thought,"CBC, Vancouver, BC, Canada",
44341,Chris Knight,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,The Great Canadian Food Show,"CBC, Ottawa, ON, Canada",
47259,Anne Penman,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,Food for Thought,"CBC, Vancouver, BC, Canada",
44158,Alan Guettel,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,Food for Thought,"CBC, Vancouver, BC, Canada",
47260,Patrick Porter,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,The Food and Wine Radio Network,"NJLL, Tucson, AZ",
47261,Debbie Rollins,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,The Food and Wine Radio Network,"NJLL, Tucson, AZ",
47334,Carlo Rota,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,The Great Canadian Food Show,"CBC, Ottawa, ON, Canada",
42360,Jennifer English,Broadcast Media,"Best Radio, Long Format",,,Nominee,2000,,,,The Food and Wine Radio Network,"NJLL, Tucson, AZ",
47264,Steve Dolinsky,Broadcast Media,"Best Radio, Long Format",,,Winner,2000,,,,Eight Forty-Eight,"WEBZ, Chicago, IL",
47257,Justin Kaufmann,Broadcast Media,"Best Radio, Long Format",,,Winner,2000,,,,Eight Forty-Eight,"WEBZ, Chicago, IL",
45272,Tish Valva,Broadcast Media,"Best Radio, Long Format",,,Winner,2000,,,,Eight Forty-Eight,"WEBZ, Chicago, IL",
52851,Eight Forty-Eight,Broadcast Media,"Best Radio, Long Format",,,Winner,2000,,,,Eight Forty-Eight,"WEBZ, Chicago, IL",
47265,Jonathan Marston,Broadcast Media,"Best Radio, Short Format",,,Nominee,2000,,,,Here and Now,"WBUR-FM, Boston",
47262,Bruce Gellerman,Broadcast Media,"Best Radio, Short Format",,,Nominee,2000,,,,Here and Now,"WBUR-FM, Boston",
44684,Jenifer Schmidt,Broadcast Media,"Best Radio, Short Format",,,Nominee,2000,,,,Here and Now,"WBUR-FM, Boston",
47263,Marty Goldensohn,Broadcast Media,"Best Radio, Short Format",,,Nominee,2000,,,,New York Eats,"WNYC-FM, New York",
44514,Fred Child,Broadcast Media,"Best Radio, Short Format",,,Nominee,2000,,,,New York Eats,"WNYC-FM, New York",
46337,Ed Levine,Broadcast Media,"Best Radio, Short Format",,,Nominee,2000,,,,New York Eats,"WNYC-FM, New York",
47258,Daniel Zwerdling,Broadcast Media,"Best Radio, Short Format",,,Winner,2000,,,,Weekend All Things Considered,"NPR, Washington, DC",
45301,Walter Ray Watson,Broadcast Media,"Best Radio, Short Format",,,Winner,2000,,,,Weekend All Things Considered,"NPR, Washington, DC",
52850,Weekend All Things Considered,Broadcast Media,"Best Radio, Short Format",,,Winner,2000,,,,Weekend All Things Considered,"NPR, Washington, DC",
45492,Alton Brown,Broadcast Media,Best T.V. Food Journalism,,,Nominee,2000,,,,Good Eats: Bird in Hand,Food Network,
43927,Rand Morrison,Broadcast Media,Best T.V. Food Journalism,,,Nominee,2000,,,,Legendary Hangouts: New Orleans,Food Network,
47333,Deanna Brown,Broadcast Media,Best T.V. Food Journalism,,,Nominee,2000,,,,Good Eats: Bird in Hand,Food Network,
45184,Sarah Burmeister,Broadcast Media,Best T.V. Food Journalism,,,Nominee,2000,,,,Good Eats: Bird in Hand,Food Network,
47335,Morley Safer,Broadcast Media,Best T.V. Food Journalism,,,Nominee,2000,,,,Legendary Hangouts: New Orleans,Food Network,
50307,Randy Martin,Broadcast Media,Best T.V. Food Journalism,,,Nominee,2000,,,,Legendrary Hangouts: New Orleans,Food Network,
45248,Susan Werbe,Broadcast Media,Best T.V. Food Journalism,,,Winner,2000,,,,American Eats: History on a Bun,The History Channel,
52847,American Eats: History on a Bun,Broadcast Media,Best T.V. Food Journalism,,,Winner,2000,,,,American Eats: History on a Bun,The History Channel,
50306,Daniel Silverman,Broadcast Media,Best T.V. Food Journalism,,,Winner,2000,,,,American Eats: History on a Bun,The History Channel,
44287,Bruce Klein,Broadcast Media,Best T.V. Food Journalism,,,Winner,2000,,,,American Eats: History on a Bun,The History Channel,
43597,Lisa Chernick,Journalism,Internet Writing,,,Nominee,2000,,,food.epicurious.com,,,
50298,Cara De Silva,Journalism,Internet Writing,,,Nominee,2000,,,starchefs.com,,,
42626,Irene Sax,Journalism,Internet Writing,,,Winner,2000,,,food.epicurious.com,,,
24321,A. Manette Ansay,Journalism,M.F.K. Fisher Distinguished Writing Award,,,Nominee,2000,,,Gourmet,,,
24320,Colman Andrews,Journalism,M.F.K. Fisher Distinguished Writing Award,,,Nominee,2000,,,Saveur,,,
24319,Greg Atkinson,Journalism,M.F.K. Fisher Distinguished Writing Award,,,Winner,2000,,,Food Arts,,,
46374,Alan Richman,Journalism,Magazine Feature About Restaurants and/or Chefs,,,Nominee,2000,,,GQ,,,
50292,Michael Ruhlman,Journalism,Magazine Feature About Restaurants and/or Chefs,,,Nominee,2000,,,Gourmet Magazine,,,
45014,Mimi Sheraton,Journalism,Magazine Feature About Restaurants and/or Chefs,,,Winner,2000,,,Vanity Fair,,,
50287,Bill Bryson,Journalism,Magazine Feature with Recipes,,,Nominee,2000,,,Bon Appetit,,,
46379,Cal Fussman,Journalism,Magazine Feature with Recipes,,,Nominee,2000,,,Esquire,,,
43505,James Villas,Journalism,Magazine Feature with Recipes,,,Winner,2000,,,Gourmet,,,
50288,Michael Austin,Journalism,Magazine Feature without Recipes,,,Nominee,2000,,,North Shore Magazine,,,
50289,Tim Warren,Journalism,Magazine Feature without Recipes,,,Nominee,2000,,,Smithsonian Magazine,,,
44864,Lisa Armand,Journalism,Magazine Feature without Recipes,,,Winner,2000,,,Boston Magazine,,,
46398,Maria Gallagher,Journalism,Magazine Restaurant Review or Critique,,,Nominee,2000,,,Philadelphia Magazine,,,
46397,Jonathan Gold,Journalism,Magazine Restaurant Review or Critique,,,Nominee,2000,,,Gourmet,,,
43518,Alan Richman,Journalism,Magazine Restaurant Review or Critique,,,Winner,2000,,,GQ,,,
45609,Gerald Asher,Journalism,Magazine Series,,,Nominee,2000,,,Gourmet,,,
50295,Karen MacNeil-Fife,Journalism,Magazine Series,,,Nominee,2000,,,Sunset Magazine,,,
42757,Colman Andrews,Journalism,Magazine Series,,,Winner,2000,,,Saveur,,,
50284,Mary Ann Howkins,Journalism,"Magazine Writing on Diet, Nutrition & Health",,,Nominee,2000,,,Glamour,,,
50285,Ken McAlpine,Journalism,"Magazine Writing on Diet, Nutrition & Health",,,Nominee,2000,,,Southwest Airlines Spirit,,,
42715,Perri Klass,Journalism,"Magazine Writing on Diet, Nutrition & Health",,,Winner,2000,,,Gourmet,,,
45610,Gerald Asher,Journalism,"Magazine Writing on Spirits, Wine & Beer",,,Nominee,2000,,,Gourmet,,,
50296,Marguerite Thomas,Journalism,"Magazine Writing on Spirits, Wine & Beer",,,Nominee,2000,,,The Wine News,,,
45156,Rod Smith,Journalism,"Magazine Writing on Spirits, Wine & Beer",,,Winner,2000,,,Wine & Spirits,,,
50293,Douglas Hanks,Journalism,Newspaper Feature Writing About Restaurants and/or Chefs,,,Nominee,2000,,,The Washington Post,,,
46425,John Kessler,Journalism,Newspaper Feature Writing About Restaurants and/or Chefs,,,Nominee,2000,,,Atlanta Journal-Constitution,,,
44814,Kim Severson,Journalism,Newspaper Feature Writing About Restaurants and/or Chefs,,,Winner,2000,,,San Francisco Chronicle,,,
43543,Stephanie Rosenbaum,Journalism,Newspaper Feature Writing with Recipes,,,Nominee,2000,,,San Francisco Bay Guardian,,,
45611,Miriam Morgan,Journalism,Newspaper Feature Writing with Recipes,,,Nominee,2000,,,San Francisco Chronicle,,,
43608,Cathy Barber,Journalism,Newspaper Feature Writing with Recipes,,,Winner,2000,,,Dallas Morning News,,,
50290,Emily Green,Journalism,Newspaper Feature Writing without Recipes,,,Nominee,2000,,,Los Angeles Times,,,
50291,Kathleen Triesch,Journalism,Newspaper Feature Writing without Recipes,,,Nominee,2000,,,Seattle Times,,,
42670,Robin Davis,Journalism,Newspaper Feature Writing without Recipes,,,Winner,2000,,,San Francisco Chronicle,,,
50294,Moira Hodgson,Journalism,Newspaper Restaurant Review or Critique,,,Nominee,2000,,,New York Observer,,,
